subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
89,F,22,3.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,2,-1.172940466
90,M,20,4.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.577994368
91,M,20,5.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.34914003
92,M,22,2.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,2,-1.552252948
93,M,25,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,2,-1.378680188
94,F,22,6.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.331033325
95,M,21,6.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,2,-0.830410076
96,F,18,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,4,-1.489521452
97,M,19,3.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,3,-1.502655549
98,M,21,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,4,-0.15976771
99,M,22,3.5,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,2,-0.903656877
100,F,21,3.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.814198591
101,F,21,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,3,-1.244384769
102,M,24,4.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-0.919482393
103,M,22,3.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,4,-0.303394345
104,F,23,4.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.588405941
105,F,21,4.5,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.430788673
106,M,25,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.379221907
107,M,21,5.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.183495776
108,F,21,4.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.221151179
109,F,23,5.5,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.1768795
110,F,25,6.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.217196088
111,M,21,4.0,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,2,-1.18038124
112,F,21,4.5,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.183770192
113,M,19,3.75,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.201218957
114,F,19,4.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,6,0.865446383
115,M,20,4.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.577994368
116,M,20,5.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.34914003
117,M,21,3.25,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.481366371
118,M,21,3.5,6,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.6.a,1,-1.8278861
119,F,21,5.25,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.51954323
120,M,22,4.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.090087879
121,F,22,5.0,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.709326079
122,F,21,6.25,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-0.984731928
123,F,21,6.25,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-0.961717005
124,F,24,5.25,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.373625611
125,M,22,2.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,2,-0.809890864
126,M,21,3.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,4,-0.21904663
127,F,22,2.25,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.393962294
128,M,19,3.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,3,-0.40717324
129,M,21,2.5,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.629917887
130,M,21,3.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,2,-0.873353926
131,F,21,1.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.68139625
132,M,25,2.75,7,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.7.a,1,-1.30252674
133,M,24,4.5,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,6,0.755351813
134,F,21,3.75,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,7,1.537616014
135,F,20,4.0,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,3,-0.474149927
136,M,20,3.75,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,1,-1.703802336
137,M,25,3.0,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,1,-1.120854127
138,M,20,3.0,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,3,-0.674968016
139,F,22,3.75,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,2,-1.257334164
140,M,20,4.75,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,1,-0.793971527
141,F,19,6.5,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,1,-1.167017495
142,M,22,4.0,8,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.8.a,2,-0.913836993
1,F,21,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,1,-1.150157973
2,F,21,5.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,3,-0.699702318
3,M,22,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,4,0.075560748
4,F,24,5.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,5,0.245471812
5,F,23,3.25,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,4,-0.625462792
6,M,24,6.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.65926204
7,F,21,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,7,1.028835328
8,F,21,3.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,5,0.218970002
9,F,22,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.97823142
10,F,21,4.25,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,1,-1.035413102
11,F,25,4.0,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.79190248
12,F,22,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.682589556
13,M,19,1.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,7,0.667139983
14,F,18,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,7,1.002890969
15,F,20,4.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,7,0.851308568
16,M,21,3.25,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.923039633
17,F,21,3.5,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,6,0.737620286
18,F,21,4.25,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,3,-0.45039167
19,M,20,3.75,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,3,-0.183174342
20,M,22,3.0,1,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.1.a,7,0.916249107
21,M,19,6.25,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.820153575
22,F,19,5.25,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,4,-0.009786764
23,M,22,5.25,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,1,-1.623106643
24,F,24,4.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,3,-0.615421016
25,M,25,3.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,7,1.226869322
26,M,22,4.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,4,-0.133817853
27,M,20,3.75,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.508345964
28,M,21,4.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.128074358
29,F,21,3.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,6,0.839245518
30,M,19,4.75,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.727252713
31,M,21,5.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.866366829
32,M,19,4.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,4,-0.050947097
33,M,19,5.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,7,1.414099051
34,F,18,3.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,1,-1.338868412
35,F,21,4.75,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,1,-1.270071329
36,F,20,5.0,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,5,0.661205336
37,F,20,4.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,7,1.2143511
38,M,20,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,1.239652022
39,F,19,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,1.171607251
40,F,20,2.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.336646593
41,F,21,3.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,1,-1.131145692
42,F,22,4.0,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,1,-0.938470235
43,M,21,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,1.086997813
44,F,20,4.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.410783
45,F,23,4.0,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,4,-0.197613158
46,M,21,3.0,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.847545235
47,F,20,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,0.926750008
48,M,21,3.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.21904663
49,M,21,5.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,1.385074001
50,M,21,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.465918821
51,M,21,4.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.293515576
52,F,22,3.0,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.526627215
53,F,19,3.0,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.737212599
54,F,19,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.681633467
55,F,21,4.0,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.035571865
56,M,21,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.648434609
57,M,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.935473515
58,M,20,3.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,1,-1.028484519
59,F,21,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,3,-0.207672961
60,F,20,4.0,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,2,-0.525804705
61,F,20,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,4,0.17212851
62,F,19,4.0,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.148888468
63,M,21,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.589434387
64,F,23,4.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.578892904
65,F,24,4.0,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.296268625
66,M,23,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,3,-0.117599808
67,F,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.481558024
68,M,23,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.887843851
69,M,20,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,1.371232535
70,F,20,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,0.98346823
71,F,22,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.365997471
72,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,4,-0.245245535
73,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.011498518
74,F,21,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.566849866
75,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.522119624
76,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.765098808
77,F,21,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,1.056755813
78,M,19,4.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-1.191716044
79,M,20,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,4,-0.314525224
80,F,18,5.0,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,4,0.068995001
81,M,18,5.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-1.0757309
82,M,27,4.0,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-0.980306232
83,F,21,3.0,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.732191796
84,M,20,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,5,0.451307807
85,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.575396408
86,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,0.961786541
87,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.453928105
88,F,20,6.0,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,2,-1.072979362
89,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,0.852280482
90,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.788997184
91,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.947268532
92,M,22,2.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.132725124
93,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.350253792
94,F,22,6.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.407459181
95,M,21,6.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,0.008741159
96,F,18,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.768279486
97,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.37893053
98,M,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.990559804
99,M,22,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.866772923
100,F,21,3.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.362839718
101,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.908064561
102,M,24,4.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.05083702
103,M,22,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.944856676
104,F,23,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.428617476
105,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.52028679
106,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,-0.210939821
107,M,21,5.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.788997184
108,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.515597165
109,F,23,5.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.425679819
110,F,25,6.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.501198389
111,M,21,4.0,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.677267925
112,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.947016153
113,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,-0.032465377
114,F,19,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.865446383
115,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.788997184
116,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.947268532
117,M,21,3.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.472083788
118,M,21,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.678929123
119,F,21,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.350663822
120,M,22,4.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,2,-0.502175315
121,F,22,5.0,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.980760865
122,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.246182982
123,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,2,-0.549552574
124,F,24,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,7,1.009532076
125,M,22,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.368132211
126,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,4,-0.21904663
127,F,22,2.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,6,0.633619225
128,M,19,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.94071059
129,M,21,2.5,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.620420357
130,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.256868802
131,F,21,1.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.163335636
132,M,25,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,6,0.930376243
133,M,24,4.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,5,0.369640249
134,F,21,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.537616014
135,F,20,4.0,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,6,1.07761347
136,M,20,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,5,0.25506023
137,M,25,3.0,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,4,0.180782924
138,M,20,3.0,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.008069115
139,F,22,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,6,0.517725832
140,M,20,4.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,3,0.147031764
141,F,19,6.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,0.960204268
142,M,22,4.0,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.174933277
1,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.150157973
2,F,21,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.349851159
3,M,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.284532715
4,F,24,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,2,-0.85915134
5,F,23,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.144337567
6,M,24,6.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.65926204
7,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,1.028835328
8,F,21,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.218970002
9,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,3,-0.225745712
10,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.621247861
11,F,25,4.0,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,4,-0.278838901
12,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.178523422
13,M,19,1.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,0.667139983
14,F,18,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.150877402
15,F,20,4.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,4,-0.720338019
16,M,21,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.923039633
17,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.737620286
18,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,2,-0.85829356
19,M,20,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.10868681
20,M,22,3.0,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,0.916249107
21,M,19,6.25,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.820153575
22,F,19,5.25,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.459977923
23,M,22,5.25,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,7,0.931290697
24,F,24,4.5,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,7,1.072590914
25,M,25,3.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.360843918
26,M,22,4.5,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,7,1.150833535
27,M,20,3.75,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,3,-0.653587668
28,M,21,4.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.128074358
29,F,21,3.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,6,0.839245518
30,M,19,4.75,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,2,-1.110017299
31,M,21,5.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,3,-0.673840867
32,M,19,4.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,6,0.927237164
33,M,19,5.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,6,0.958550363
34,F,18,3.5,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.257794539
35,F,21,4.75,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,5,0.313394224
36,F,20,5.0,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,1,-1.262301097
37,F,20,4.5,2,WH.d.non.em,wh,non,embedded,WH.d.non.em.2.a,1,-1.117203012
38,M,20,4.25,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,5,0.739624315
39,F,19,4.25,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,3,-0.23432145
40,F,20,2.75,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,6,0.761884395
41,F,21,3.5,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,3,0.131528569
42,F,22,4.0,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,2,-0.420693553
43,M,21,3.25,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,1,-1.086997813
44,F,20,4.5,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,5,0.528149571
45,F,23,4.0,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,6,0.856323684
46,M,21,3.0,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,5,0.366847937
47,F,20,2.5,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,7,0.926750008
48,M,21,3.75,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,2,-0.772427591
49,M,21,5.75,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,5,0.498626641
50,M,21,2.5,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,6,0.465918821
51,M,21,4.75,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,5,0.293515576
52,F,22,3.0,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,4,0.075232459
53,F,19,3.0,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,6,0.737212599
54,F,19,3.25,3,WH.d.non.em,wh,non,embedded,WH.d.non.em.3.a,6,0.681633467
55,F,21,4.0,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,7,1.035571865
56,M,21,2.75,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,6,0.648434609
57,M,21,4.25,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,2,-0.612896441
58,M,20,3.25,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,1,-1.028484519
59,F,21,5.5,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,3,-0.207672961
60,F,20,4.0,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,2,-0.525804705
61,F,20,3.75,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,6,1.144148331
62,F,19,4.0,4,WH.d.non.em,wh,non,embedded,WH.d.non.em.4.a,5,0.266542125
